kit_code,id_sensor,id_parameter,value,created_at
AIRQ001,SCD30,CO2,1264.17,2025-08-13 00:07:03
AIRQ001,ENVIRO,TEMP,28.26,2025-08-13 00:07:04
AIRQ001,ENVIRO,HUM,62.79,2025-08-13 00:07:04
AIRQ001,ENVIRO,PRES,1005.43,2025-08-13 00:07:04
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:07:04
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:07:34
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:07:34
AIRQ001,SCD30,TEMP,28.46,2025-08-13 00:08:04
AIRQ001,SCD30,HUM,68.17,2025-08-13 00:08:04
AIRQ001,SCD30,CO2,1261.08,2025-08-13 00:08:04
AIRQ001,ENVIRO,TEMP,28.68,2025-08-13 00:08:05
AIRQ001,ENVIRO,HUM,62.8,2025-08-13 00:08:05
AIRQ001,ENVIRO,PRES,1005.46,2025-08-13 00:08:05
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:08:05
AIRQ001,PMS5003,PM1,3.75,2025-08-13 00:08:26
AIRQ001,PMS5003,PM25,4.75,2025-08-13 00:08:26
AIRQ001,PMS5003,PM10,4.75,2025-08-13 00:08:26
AIRQ001,PMS5003,UM03,669.14,2025-08-13 00:08:26
AIRQ001,PMS5003,UM05,188.91,2025-08-13 00:08:26
AIRQ001,PMS5003,UM1,26.43,2025-08-13 00:08:26
AIRQ001,PMS5003,UM25,0.48,2025-08-13 00:08:26
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:08:26
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:08:26
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:08:35
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:08:35
AIRQ001,SCD30,TEMP,28.47,2025-08-13 00:09:05
AIRQ001,SCD30,HUM,68.11,2025-08-13 00:09:05
AIRQ001,SCD30,CO2,1258.52,2025-08-13 00:09:05
AIRQ001,ENVIRO,TEMP,28.03,2025-08-13 00:09:06
AIRQ001,ENVIRO,HUM,62.8,2025-08-13 00:09:06
AIRQ001,ENVIRO,PRES,1005.45,2025-08-13 00:09:06
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:09:06
AIRQ001,SCD30,TEMP,28.47,2025-08-13 00:10:06
AIRQ001,SCD30,HUM,68.13,2025-08-13 00:10:06
AIRQ001,SCD30,CO2,1255.04,2025-08-13 00:10:06
AIRQ001,ENVIRO,TEMP,28.05,2025-08-13 00:10:07
AIRQ001,ENVIRO,HUM,62.79,2025-08-13 00:10:07
AIRQ001,ENVIRO,PRES,1005.46,2025-08-13 00:10:07
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:10:07
AIRQ001,PMS5003,PM1,2.8,2025-08-13 00:10:08
AIRQ001,PMS5003,PM25,3.59,2025-08-13 00:10:08
AIRQ001,PMS5003,PM10,3.59,2025-08-13 00:10:08
AIRQ001,PMS5003,UM03,610.09,2025-08-13 00:10:08
AIRQ001,PMS5003,UM05,174.18,2025-08-13 00:10:08
AIRQ001,PMS5003,UM1,23.2,2025-08-13 00:10:08
AIRQ001,PMS5003,UM25,0.68,2025-08-13 00:10:08
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:10:08
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:10:08
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:10:38
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:10:38
AIRQ001,SCD30,TEMP,28.46,2025-08-13 00:11:07
AIRQ001,SCD30,HUM,68.11,2025-08-13 00:11:07
AIRQ001,SCD30,CO2,1253.27,2025-08-13 00:11:07
AIRQ001,ENVIRO,TEMP,28.05,2025-08-13 00:11:08
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:11:08
AIRQ001,ENVIRO,PRES,1005.48,2025-08-13 00:11:08
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:11:08
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:11:39
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:11:39
AIRQ001,PMS5003,PM1,3.8,2025-08-13 00:11:50
AIRQ001,PMS5003,PM25,4.57,2025-08-13 00:11:50
AIRQ001,PMS5003,PM10,4.57,2025-08-13 00:11:50
AIRQ001,PMS5003,UM03,754.16,2025-08-13 00:11:50
AIRQ001,PMS5003,UM05,214.05,2025-08-13 00:11:50
AIRQ001,PMS5003,UM1,22.57,2025-08-13 00:11:50
AIRQ001,PMS5003,UM25,0.27,2025-08-13 00:11:50
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:11:50
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:11:50
AIRQ001,SCD30,TEMP,28.47,2025-08-13 00:12:08
AIRQ001,SCD30,HUM,68.15,2025-08-13 00:12:08
AIRQ001,SCD30,CO2,1249.57,2025-08-13 00:12:08
AIRQ001,ENVIRO,TEMP,28.27,2025-08-13 00:12:09
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:12:09
AIRQ001,ENVIRO,PRES,1005.52,2025-08-13 00:12:09
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:12:09
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:12:40
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:12:40
AIRQ001,SCD30,TEMP,28.46,2025-08-13 00:13:09
AIRQ001,SCD30,HUM,68.13,2025-08-13 00:13:09
AIRQ001,SCD30,CO2,1249.96,2025-08-13 00:13:09
AIRQ001,ENVIRO,TEMP,28.27,2025-08-13 00:13:10
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:13:10
AIRQ001,ENVIRO,PRES,1005.57,2025-08-13 00:13:10
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:13:10
AIRQ001,PMS5003,PM1,3.32,2025-08-13 00:13:31
AIRQ001,PMS5003,PM25,4.77,2025-08-13 00:13:31
AIRQ001,PMS5003,PM10,4.91,2025-08-13 00:13:31
AIRQ001,PMS5003,UM03,706.91,2025-08-13 00:13:31
AIRQ001,PMS5003,UM05,202.14,2025-08-13 00:13:31
AIRQ001,PMS5003,UM1,28.98,2025-08-13 00:13:31
AIRQ001,PMS5003,UM25,0.55,2025-08-13 00:13:31
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:13:31
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:13:31
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:13:41
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:13:41
AIRQ001,SCD30,TEMP,28.47,2025-08-13 00:14:10
AIRQ001,SCD30,HUM,68.15,2025-08-13 00:14:10
AIRQ001,SCD30,CO2,1252.38,2025-08-13 00:14:10
AIRQ001,ENVIRO,TEMP,27.83,2025-08-13 00:14:11
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:14:11
AIRQ001,ENVIRO,PRES,1005.57,2025-08-13 00:14:11
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:14:11
AIRQ001,SCD30,TEMP,28.43,2025-08-13 00:15:11
AIRQ001,SCD30,HUM,68.26,2025-08-13 00:15:11
AIRQ001,SCD30,CO2,1249.44,2025-08-13 00:15:11
AIRQ001,ENVIRO,TEMP,28.5,2025-08-13 00:15:12
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:15:12
AIRQ001,ENVIRO,PRES,1005.57,2025-08-13 00:15:12
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:15:12
AIRQ001,PMS5003,PM1,3.7,2025-08-13 00:15:13
AIRQ001,PMS5003,PM25,4.89,2025-08-13 00:15:13
AIRQ001,PMS5003,PM10,4.89,2025-08-13 00:15:13
AIRQ001,PMS5003,UM03,783.95,2025-08-13 00:15:13
AIRQ001,PMS5003,UM05,223.16,2025-08-13 00:15:13
AIRQ001,PMS5003,UM1,23.52,2025-08-13 00:15:13
AIRQ001,PMS5003,UM25,0.57,2025-08-13 00:15:13
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:15:13
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:15:13
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:15:44
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:15:44
AIRQ001,SCD30,TEMP,28.46,2025-08-13 00:16:12
AIRQ001,SCD30,HUM,68.3,2025-08-13 00:16:12
AIRQ001,SCD30,CO2,1252.07,2025-08-13 00:16:12
AIRQ001,ENVIRO,TEMP,28.05,2025-08-13 00:16:13
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:16:13
AIRQ001,ENVIRO,PRES,1005.58,2025-08-13 00:16:13
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:16:13
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:16:45
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:16:45
AIRQ001,PMS5003,PM1,3.43,2025-08-13 00:16:55
AIRQ001,PMS5003,PM25,4.16,2025-08-13 00:16:55
AIRQ001,PMS5003,PM10,4.16,2025-08-13 00:16:55
AIRQ001,PMS5003,UM03,690.2,2025-08-13 00:16:55
AIRQ001,PMS5003,UM05,198.48,2025-08-13 00:16:55
AIRQ001,PMS5003,UM1,21.18,2025-08-13 00:16:55
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:16:55
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:16:55
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:16:55
AIRQ001,SCD30,TEMP,28.46,2025-08-13 00:17:13
AIRQ001,SCD30,HUM,68.19,2025-08-13 00:17:13
AIRQ001,SCD30,CO2,1250.75,2025-08-13 00:17:13
AIRQ001,ENVIRO,TEMP,28.06,2025-08-13 00:17:14
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:17:14
AIRQ001,ENVIRO,PRES,1005.62,2025-08-13 00:17:14
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:17:14
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:17:47
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:17:47
AIRQ001,SCD30,TEMP,28.42,2025-08-13 00:18:14
AIRQ001,SCD30,HUM,68.19,2025-08-13 00:18:14
AIRQ001,SCD30,CO2,1247.8,2025-08-13 00:18:14
AIRQ001,ENVIRO,TEMP,28.06,2025-08-13 00:18:15
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:18:15
AIRQ001,ENVIRO,PRES,1005.61,2025-08-13 00:18:15
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:18:15
AIRQ001,PMS5003,PM1,4.02,2025-08-13 00:18:36
AIRQ001,PMS5003,PM25,4.66,2025-08-13 00:18:36
AIRQ001,PMS5003,PM10,4.66,2025-08-13 00:18:36
AIRQ001,PMS5003,UM03,757.09,2025-08-13 00:18:36
AIRQ001,PMS5003,UM05,218.05,2025-08-13 00:18:36
AIRQ001,PMS5003,UM1,21.34,2025-08-13 00:18:36
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:18:36
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:18:36
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:18:36
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:18:48
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:18:48
AIRQ001,SCD30,TEMP,28.42,2025-08-13 00:19:15
AIRQ001,SCD30,HUM,68.24,2025-08-13 00:19:15
AIRQ001,SCD30,CO2,1248.76,2025-08-13 00:19:15
AIRQ001,ENVIRO,TEMP,28.49,2025-08-13 00:19:16
AIRQ001,ENVIRO,HUM,62.75,2025-08-13 00:19:16
AIRQ001,ENVIRO,PRES,1005.59,2025-08-13 00:19:16
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:19:16
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:19:49
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:19:49
AIRQ001,SCD30,TEMP,28.4,2025-08-13 00:20:16
AIRQ001,SCD30,HUM,68.26,2025-08-13 00:20:16
AIRQ001,SCD30,CO2,1244.24,2025-08-13 00:20:16
AIRQ001,ENVIRO,TEMP,28.06,2025-08-13 00:20:17
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:20:17
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:20:17
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:20:17
AIRQ001,PMS5003,PM1,4.07,2025-08-13 00:20:18
AIRQ001,PMS5003,PM25,5.02,2025-08-13 00:20:18
AIRQ001,PMS5003,PM10,5.02,2025-08-13 00:20:18
AIRQ001,PMS5003,UM03,822.2,2025-08-13 00:20:18
AIRQ001,PMS5003,UM05,235.89,2025-08-13 00:20:18
AIRQ001,PMS5003,UM1,23.89,2025-08-13 00:20:18
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:20:18
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:20:18
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:20:18
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:20:50
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:20:50
AIRQ001,SCD30,TEMP,28.43,2025-08-13 00:21:17
AIRQ001,SCD30,HUM,68.28,2025-08-13 00:21:17
AIRQ001,SCD30,CO2,1239.79,2025-08-13 00:21:17
AIRQ001,ENVIRO,TEMP,28.26,2025-08-13 00:21:18
AIRQ001,ENVIRO,HUM,62.75,2025-08-13 00:21:18
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:21:18
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:21:18
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:21:52
AIRQ001,DHT22,HUM,74.2,2025-08-13 00:21:52
AIRQ001,PMS5003,PM1,2.52,2025-08-13 00:22:00
AIRQ001,PMS5003,PM25,3.52,2025-08-13 00:22:00
AIRQ001,PMS5003,PM10,3.52,2025-08-13 00:22:00
AIRQ001,PMS5003,UM03,631.36,2025-08-13 00:22:00
AIRQ001,PMS5003,UM05,177.82,2025-08-13 00:22:00
AIRQ001,PMS5003,UM1,19.07,2025-08-13 00:22:00
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:22:00
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:22:00
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:22:00
AIRQ001,SCD30,TEMP,28.42,2025-08-13 00:22:18
AIRQ001,SCD30,HUM,68.19,2025-08-13 00:22:18
AIRQ001,SCD30,CO2,1237.04,2025-08-13 00:22:18
AIRQ001,ENVIRO,TEMP,28.69,2025-08-13 00:22:19
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:22:19
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:22:19
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:22:19
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:22:53
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:22:53
AIRQ001,SCD30,TEMP,28.43,2025-08-13 00:23:19
AIRQ001,SCD30,HUM,68.21,2025-08-13 00:23:19
AIRQ001,SCD30,CO2,1239.57,2025-08-13 00:23:19
AIRQ001,ENVIRO,TEMP,28.03,2025-08-13 00:23:20
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:23:20
AIRQ001,ENVIRO,PRES,1005.63,2025-08-13 00:23:20
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:23:20
AIRQ001,PMS5003,PM1,3.86,2025-08-13 00:23:41
AIRQ001,PMS5003,PM25,4.91,2025-08-13 00:23:41
AIRQ001,PMS5003,PM10,4.91,2025-08-13 00:23:41
AIRQ001,PMS5003,UM03,760.77,2025-08-13 00:23:41
AIRQ001,PMS5003,UM05,227.8,2025-08-13 00:23:41
AIRQ001,PMS5003,UM1,23.02,2025-08-13 00:23:41
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:23:41
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:23:41
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:23:41
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:23:54
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:23:54
AIRQ001,SCD30,TEMP,28.43,2025-08-13 00:24:20
AIRQ001,SCD30,HUM,68.15,2025-08-13 00:24:20
AIRQ001,SCD30,CO2,1242.4,2025-08-13 00:24:20
AIRQ001,ENVIRO,TEMP,28.26,2025-08-13 00:24:21
AIRQ001,ENVIRO,HUM,62.78,2025-08-13 00:24:21
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:24:21
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:24:21
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:24:55
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:24:55
AIRQ001,SCD30,TEMP,28.45,2025-08-13 00:25:21
AIRQ001,SCD30,HUM,68.13,2025-08-13 00:25:21
AIRQ001,SCD30,CO2,1240.44,2025-08-13 00:25:21
AIRQ001,ENVIRO,TEMP,28.03,2025-08-13 00:25:22
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:25:22
AIRQ001,ENVIRO,PRES,1005.62,2025-08-13 00:25:22
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:25:22
AIRQ001,PMS5003,PM1,3.61,2025-08-13 00:25:23
AIRQ001,PMS5003,PM25,4.86,2025-08-13 00:25:23
AIRQ001,PMS5003,PM10,4.86,2025-08-13 00:25:23
AIRQ001,PMS5003,UM03,731.66,2025-08-13 00:25:23
AIRQ001,PMS5003,UM05,208.05,2025-08-13 00:25:23
AIRQ001,PMS5003,UM1,29.66,2025-08-13 00:25:23
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:25:23
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:25:23
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:25:23
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:25:57
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:25:57
AIRQ001,SCD30,TEMP,28.45,2025-08-13 00:26:22
AIRQ001,SCD30,HUM,68.19,2025-08-13 00:26:22
AIRQ001,SCD30,CO2,1239.66,2025-08-13 00:26:22
AIRQ001,ENVIRO,TEMP,28.46,2025-08-13 00:26:23
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:26:23
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:26:23
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:26:23
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:26:58
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:26:58
AIRQ001,PMS5003,PM1,3.8,2025-08-13 00:27:05
AIRQ001,PMS5003,PM25,5.14,2025-08-13 00:27:05
AIRQ001,PMS5003,PM10,5.14,2025-08-13 00:27:05
AIRQ001,PMS5003,UM03,753.48,2025-08-13 00:27:05
AIRQ001,PMS5003,UM05,223.36,2025-08-13 00:27:05
AIRQ001,PMS5003,UM1,24.18,2025-08-13 00:27:05
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:27:05
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:27:05
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:27:05
AIRQ001,SCD30,TEMP,28.45,2025-08-13 00:27:23
AIRQ001,SCD30,HUM,68.25,2025-08-13 00:27:23
AIRQ001,SCD30,CO2,1236.83,2025-08-13 00:27:23
AIRQ001,ENVIRO,TEMP,28.23,2025-08-13 00:27:24
AIRQ001,ENVIRO,HUM,62.79,2025-08-13 00:27:24
AIRQ001,ENVIRO,PRES,1005.6,2025-08-13 00:27:24
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:27:24
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:27:59
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:27:59
AIRQ001,SCD30,TEMP,28.43,2025-08-13 00:28:24
AIRQ001,SCD30,HUM,68.19,2025-08-13 00:28:24
AIRQ001,SCD30,CO2,1232.23,2025-08-13 00:28:24
AIRQ001,ENVIRO,TEMP,28.02,2025-08-13 00:28:25
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:28:25
AIRQ001,ENVIRO,PRES,1005.56,2025-08-13 00:28:25
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:28:25
AIRQ001,PMS5003,PM1,4.23,2025-08-13 00:28:46
AIRQ001,PMS5003,PM25,5.34,2025-08-13 00:28:46
AIRQ001,PMS5003,PM10,5.34,2025-08-13 00:28:46
AIRQ001,PMS5003,UM03,786.2,2025-08-13 00:28:46
AIRQ001,PMS5003,UM05,226.93,2025-08-13 00:28:46
AIRQ001,PMS5003,UM1,31.64,2025-08-13 00:28:46
AIRQ001,PMS5003,UM25,0.14,2025-08-13 00:28:46
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:28:46
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:28:46
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:29:01
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:29:01
AIRQ001,SCD30,TEMP,28.45,2025-08-13 00:29:25
AIRQ001,SCD30,HUM,68.17,2025-08-13 00:29:25
AIRQ001,SCD30,CO2,1229.12,2025-08-13 00:29:25
AIRQ001,ENVIRO,TEMP,28.45,2025-08-13 00:29:26
AIRQ001,ENVIRO,HUM,62.77,2025-08-13 00:29:26
AIRQ001,ENVIRO,PRES,1005.58,2025-08-13 00:29:26
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:29:26
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:30:02
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:30:02
AIRQ001,SCD30,TEMP,28.42,2025-08-13 00:30:26
AIRQ001,SCD30,HUM,68.22,2025-08-13 00:30:26
AIRQ001,SCD30,CO2,1225.79,2025-08-13 00:30:26
AIRQ001,ENVIRO,TEMP,28.25,2025-08-13 00:30:27
AIRQ001,ENVIRO,HUM,62.75,2025-08-13 00:30:27
AIRQ001,ENVIRO,PRES,1005.57,2025-08-13 00:30:27
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:30:27
AIRQ001,PMS5003,PM1,2.73,2025-08-13 00:30:28
AIRQ001,PMS5003,PM25,3.61,2025-08-13 00:30:28
AIRQ001,PMS5003,PM10,3.61,2025-08-13 00:30:28
AIRQ001,PMS5003,UM03,650.18,2025-08-13 00:30:28
AIRQ001,PMS5003,UM05,188.07,2025-08-13 00:30:28
AIRQ001,PMS5003,UM1,17.57,2025-08-13 00:30:28
AIRQ001,PMS5003,UM25,1.02,2025-08-13 00:30:28
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:30:28
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:30:28
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:31:03
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:31:03
AIRQ001,SCD30,TEMP,28.4,2025-08-13 00:31:28
AIRQ001,SCD30,HUM,68.24,2025-08-13 00:31:28
AIRQ001,SCD30,CO2,1226.73,2025-08-13 00:31:28
AIRQ001,ENVIRO,TEMP,28.26,2025-08-13 00:31:28
AIRQ001,ENVIRO,HUM,62.75,2025-08-13 00:31:28
AIRQ001,ENVIRO,PRES,1005.56,2025-08-13 00:31:28
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:31:28
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:32:04
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:32:04
AIRQ001,PMS5003,PM1,4.0,2025-08-13 00:32:10
AIRQ001,PMS5003,PM25,4.2,2025-08-13 00:32:10
AIRQ001,PMS5003,PM10,4.2,2025-08-13 00:32:10
AIRQ001,PMS5003,UM03,720.95,2025-08-13 00:32:10
AIRQ001,PMS5003,UM05,206.39,2025-08-13 00:32:10
AIRQ001,PMS5003,UM1,20.09,2025-08-13 00:32:10
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:32:10
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:32:10
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:32:10
AIRQ001,SCD30,TEMP,28.39,2025-08-13 00:32:29
AIRQ001,SCD30,HUM,68.3,2025-08-13 00:32:29
AIRQ001,SCD30,CO2,1225.16,2025-08-13 00:32:29
AIRQ001,ENVIRO,TEMP,28.45,2025-08-13 00:32:29
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:32:29
AIRQ001,ENVIRO,PRES,1005.55,2025-08-13 00:32:29
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:32:29
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:33:06
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:33:06
AIRQ001,SCD30,TEMP,28.37,2025-08-13 00:33:30
AIRQ001,SCD30,HUM,68.42,2025-08-13 00:33:30
AIRQ001,SCD30,CO2,1223.86,2025-08-13 00:33:30
AIRQ001,ENVIRO,TEMP,28.02,2025-08-13 00:33:30
AIRQ001,ENVIRO,HUM,62.76,2025-08-13 00:33:30
AIRQ001,ENVIRO,PRES,1005.53,2025-08-13 00:33:30
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:33:30
AIRQ001,PMS5003,PM1,3.77,2025-08-13 00:33:51
AIRQ001,PMS5003,PM25,5.02,2025-08-13 00:33:51
AIRQ001,PMS5003,PM10,5.02,2025-08-13 00:33:51
AIRQ001,PMS5003,UM03,755.73,2025-08-13 00:33:51
AIRQ001,PMS5003,UM05,213.14,2025-08-13 00:33:51
AIRQ001,PMS5003,UM1,26.48,2025-08-13 00:33:51
AIRQ001,PMS5003,UM25,0.14,2025-08-13 00:33:51
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:33:51
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:33:51
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:34:07
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:34:07
AIRQ001,SCD30,TEMP,28.39,2025-08-13 00:34:31
AIRQ001,SCD30,HUM,68.36,2025-08-13 00:34:31
AIRQ001,SCD30,CO2,1224.83,2025-08-13 00:34:31
AIRQ001,ENVIRO,TEMP,28.46,2025-08-13 00:34:31
AIRQ001,ENVIRO,HUM,62.75,2025-08-13 00:34:31
AIRQ001,ENVIRO,PRES,1005.58,2025-08-13 00:34:31
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:34:31
AIRQ001,DHT22,TEMP,27.35,2025-08-13 00:35:08
AIRQ001,DHT22,HUM,74.1,2025-08-13 00:35:08
AIRQ001,SCD30,TEMP,28.39,2025-08-13 00:35:32
AIRQ001,SCD30,HUM,68.24,2025-08-13 00:35:32
AIRQ001,SCD30,CO2,1223.34,2025-08-13 00:35:32
AIRQ001,ENVIRO,TEMP,28.04,2025-08-13 00:35:32
AIRQ001,ENVIRO,HUM,62.74,2025-08-13 00:35:32
AIRQ001,ENVIRO,PRES,1005.54,2025-08-13 00:35:32
AIRQ001,ENVIRO,LLUM,0.0,2025-08-13 00:35:32
AIRQ001,PMS5003,PM1,3.45,2025-08-13 00:35:33
AIRQ001,PMS5003,PM25,4.36,2025-08-13 00:35:33
AIRQ001,PMS5003,PM10,4.36,2025-08-13 00:35:33
AIRQ001,PMS5003,UM03,736.84,2025-08-13 00:35:33
AIRQ001,PMS5003,UM05,213.18,2025-08-13 00:35:33
AIRQ001,PMS5003,UM1,24.89,2025-08-13 00:35:33
AIRQ001,PMS5003,UM25,0.0,2025-08-13 00:35:33
AIRQ001,PMS5003,UM5,0.0,2025-08-13 00:35:33
AIRQ001,PMS5003,UM10,0.0,2025-08-13 00:35:33
