id_sensor,id_parameter,value,created_at
DHT22,HUM,72.8,2025-08-12 10:42:14
ENVIRO,TEMP,21.64,2025-08-12 10:43:05
ENVIRO,HUM,64.5,2025-08-12 10:43:05
ENVIRO,PRES,1007.1,2025-08-12 10:43:05
ENVIRO,LLUM,1.16,2025-08-12 10:43:05
SCD30,TEMP,24.05,2025-08-12 10:43:12
SCD30,HUM,72.69,2025-08-12 10:43:12
SCD30,CO2,1730.04,2025-08-12 10:43:12
DHT22,TEMP,23.85,2025-08-12 10:43:15
DHT22,HUM,72.7,2025-08-12 10:43:15
PMS5003,PM1,4.57,2025-08-12 10:43:42
PMS5003,PM25,7.3,2025-08-12 10:43:42
PMS5003,PM10,7.93,2025-08-12 10:43:42
PMS5003,UM03,919.09,2025-08-12 10:43:42
PMS5003,UM05,260.73,2025-08-12 10:43:42
PMS5003,UM1,47.36,2025-08-12 10:43:42
PMS5003,UM25,2.86,2025-08-12 10:43:42
PMS5003,UM5,1.09,2025-08-12 10:43:42
PMS5003,UM10,0.0,2025-08-12 10:43:42
ENVIRO,TEMP,22.1,2025-08-12 10:44:06
ENVIRO,HUM,64.36,2025-08-12 10:44:06
ENVIRO,PRES,1007.12,2025-08-12 10:44:06
ENVIRO,LLUM,1.16,2025-08-12 10:44:06
SCD30,TEMP,24.03,2025-08-12 10:44:13
SCD30,HUM,72.63,2025-08-12 10:44:13
SCD30,CO2,1729.65,2025-08-12 10:44:13
DHT22,TEMP,23.95,2025-08-12 10:44:16
DHT22,HUM,72.5,2025-08-12 10:44:16
ENVIRO,TEMP,22.15,2025-08-12 10:45:07
ENVIRO,HUM,64.28,2025-08-12 10:45:07
ENVIRO,PRES,1007.12,2025-08-12 10:45:07
ENVIRO,LLUM,1.16,2025-08-12 10:45:07
SCD30,TEMP,24.04,2025-08-12 10:45:14
SCD30,HUM,72.63,2025-08-12 10:45:14
SCD30,CO2,1726.46,2025-08-12 10:45:14
DHT22,TEMP,23.95,2025-08-12 10:45:18
DHT22,HUM,72.3,2025-08-12 10:45:18
PMS5003,PM1,4.5,2025-08-12 10:45:23
PMS5003,PM25,6.95,2025-08-12 10:45:23
PMS5003,PM10,6.95,2025-08-12 10:45:23
PMS5003,UM03,879.68,2025-08-12 10:45:23
PMS5003,UM05,238.0,2025-08-12 10:45:23
PMS5003,UM1,34.77,2025-08-12 10:45:23
PMS5003,UM25,0.82,2025-08-12 10:45:23
PMS5003,UM5,0.0,2025-08-12 10:45:23
PMS5003,UM10,0.0,2025-08-12 10:45:23
ENVIRO,TEMP,21.47,2025-08-12 10:46:08
ENVIRO,HUM,64.26,2025-08-12 10:46:08
ENVIRO,PRES,1007.1,2025-08-12 10:46:08
ENVIRO,LLUM,1.16,2025-08-12 10:46:08
SCD30,TEMP,24.01,2025-08-12 10:46:15
SCD30,HUM,72.64,2025-08-12 10:46:15
SCD30,CO2,1722.31,2025-08-12 10:46:15
DHT22,TEMP,24.05,2025-08-12 10:46:19
DHT22,HUM,72.2,2025-08-12 10:46:19
PMS5003,PM1,2.93,2025-08-12 10:47:05
PMS5003,PM25,5.95,2025-08-12 10:47:05
PMS5003,PM10,6.57,2025-08-12 10:47:05
PMS5003,UM03,722.59,2025-08-12 10:47:05
PMS5003,UM05,203.27,2025-08-12 10:47:05
PMS5003,UM1,45.05,2025-08-12 10:47:05
PMS5003,UM25,3.45,2025-08-12 10:47:05
PMS5003,UM5,1.09,2025-08-12 10:47:05
PMS5003,UM10,0.0,2025-08-12 10:47:05
ENVIRO,TEMP,21.75,2025-08-12 10:47:09
ENVIRO,HUM,64.18,2025-08-12 10:47:09
ENVIRO,PRES,1007.1,2025-08-12 10:47:09
ENVIRO,LLUM,1.16,2025-08-12 10:47:09
SCD30,TEMP,24.07,2025-08-12 10:47:16
SCD30,HUM,72.32,2025-08-12 10:47:16
SCD30,CO2,1727.62,2025-08-12 10:47:16
DHT22,TEMP,24.05,2025-08-12 10:47:20
DHT22,HUM,72.1,2025-08-12 10:47:20
ENVIRO,TEMP,21.87,2025-08-12 10:48:10
ENVIRO,HUM,63.97,2025-08-12 10:48:10
ENVIRO,PRES,1007.08,2025-08-12 10:48:10
ENVIRO,LLUM,1.16,2025-08-12 10:48:10
SCD30,TEMP,23.97,2025-08-12 10:48:17
SCD30,HUM,72.49,2025-08-12 10:48:17
SCD30,CO2,1703.24,2025-08-12 10:48:17
DHT22,TEMP,24.05,2025-08-12 10:48:21
DHT22,HUM,71.8,2025-08-12 10:48:21
PMS5003,PM1,3.73,2025-08-12 10:48:47
PMS5003,PM25,5.98,2025-08-12 10:48:47
PMS5003,PM10,5.98,2025-08-12 10:48:47
PMS5003,UM03,788.32,2025-08-12 10:48:47
PMS5003,UM05,226.59,2025-08-12 10:48:47
PMS5003,UM1,40.68,2025-08-12 10:48:47
PMS5003,UM25,1.23,2025-08-12 10:48:47
PMS5003,UM5,0.0,2025-08-12 10:48:47
PMS5003,UM10,0.0,2025-08-12 10:48:47
ENVIRO,TEMP,22.54,2025-08-12 10:49:11
ENVIRO,HUM,63.95,2025-08-12 10:49:11
ENVIRO,PRES,1007.08,2025-08-12 10:49:11
ENVIRO,LLUM,1.16,2025-08-12 10:49:11
SCD30,TEMP,24.05,2025-08-12 10:49:18
SCD30,HUM,72.22,2025-08-12 10:49:18
SCD30,CO2,1709.56,2025-08-12 10:49:18
DHT22,TEMP,24.05,2025-08-12 10:49:23
DHT22,HUM,71.9,2025-08-12 10:49:23
ENVIRO,TEMP,22.12,2025-08-12 10:50:12
ENVIRO,HUM,63.85,2025-08-12 10:50:12
ENVIRO,PRES,1007.05,2025-08-12 10:50:12
ENVIRO,LLUM,1.16,2025-08-12 10:50:12
SCD30,TEMP,24.02,2025-08-12 10:50:19
SCD30,HUM,72.01,2025-08-12 10:50:19
SCD30,CO2,1706.27,2025-08-12 10:50:19
DHT22,TEMP,24.05,2025-08-12 10:50:24
DHT22,HUM,71.7,2025-08-12 10:50:24
PMS5003,PM1,4.11,2025-08-12 10:50:28
PMS5003,PM25,5.73,2025-08-12 10:50:28
PMS5003,PM10,5.73,2025-08-12 10:50:28
PMS5003,UM03,799.36,2025-08-12 10:50:28
PMS5003,UM05,216.32,2025-08-12 10:50:28
PMS5003,UM1,34.68,2025-08-12 10:50:28
PMS5003,UM25,0.41,2025-08-12 10:50:28
PMS5003,UM5,0.0,2025-08-12 10:50:28
PMS5003,UM10,0.0,2025-08-12 10:50:28
ENVIRO,TEMP,22.38,2025-08-12 10:51:13
ENVIRO,HUM,63.69,2025-08-12 10:51:13
ENVIRO,PRES,1007.06,2025-08-12 10:51:13
ENVIRO,LLUM,1.16,2025-08-12 10:51:13
SCD30,TEMP,24.03,2025-08-12 10:51:20
SCD30,HUM,71.79,2025-08-12 10:51:20
SCD30,CO2,1698.18,2025-08-12 10:51:20
DHT22,TEMP,24.15,2025-08-12 10:51:25
DHT22,HUM,71.6,2025-08-12 10:51:25
PMS5003,PM1,4.16,2025-08-12 10:52:10
PMS5003,PM25,6.0,2025-08-12 10:52:10
PMS5003,PM10,6.86,2025-08-12 10:52:10
PMS5003,UM03,781.5,2025-08-12 10:52:10
PMS5003,UM05,228.09,2025-08-12 10:52:10
PMS5003,UM1,36.68,2025-08-12 10:52:10
PMS5003,UM25,2.09,2025-08-12 10:52:10
PMS5003,UM5,1.14,2025-08-12 10:52:10
PMS5003,UM10,0.73,2025-08-12 10:52:10
ENVIRO,TEMP,22.2,2025-08-12 10:52:14
ENVIRO,HUM,63.64,2025-08-12 10:52:14
ENVIRO,PRES,1007.05,2025-08-12 10:52:14
ENVIRO,LLUM,1.16,2025-08-12 10:52:14
SCD30,TEMP,24.11,2025-08-12 10:52:21
SCD30,HUM,71.52,2025-08-12 10:52:21
SCD30,CO2,1702.14,2025-08-12 10:52:21
DHT22,TEMP,24.15,2025-08-12 10:52:27
DHT22,HUM,71.5,2025-08-12 10:52:27
ENVIRO,TEMP,22.26,2025-08-12 10:53:15
ENVIRO,HUM,63.64,2025-08-12 10:53:15
ENVIRO,PRES,1007.05,2025-08-12 10:53:15
ENVIRO,LLUM,1.16,2025-08-12 10:53:15
SCD30,TEMP,24.07,2025-08-12 10:53:22
SCD30,HUM,71.89,2025-08-12 10:53:22
SCD30,CO2,1694.71,2025-08-12 10:53:22
PMS5003,PM1,4.05,2025-08-12 10:53:52
PMS5003,PM25,6.89,2025-08-12 10:53:52
PMS5003,PM10,8.84,2025-08-12 10:53:52
PMS5003,UM03,761.59,2025-08-12 10:53:52
PMS5003,UM05,231.0,2025-08-12 10:53:52
PMS5003,UM1,41.36,2025-08-12 10:53:52
PMS5003,UM25,4.64,2025-08-12 10:53:52
PMS5003,UM5,2.32,2025-08-12 10:53:52
PMS5003,UM10,1.09,2025-08-12 10:53:52
ENVIRO,TEMP,22.07,2025-08-12 10:54:16
ENVIRO,HUM,63.5,2025-08-12 10:54:16
ENVIRO,PRES,1007.03,2025-08-12 10:54:16
ENVIRO,LLUM,1.16,2025-08-12 10:54:16
SCD30,TEMP,24.1,2025-08-12 10:54:24
SCD30,HUM,71.55,2025-08-12 10:54:24
SCD30,CO2,1700.27,2025-08-12 10:54:24
DHT22,TEMP,24.05,2025-08-12 10:54:29
DHT22,HUM,71.6,2025-08-12 10:54:29
ENVIRO,TEMP,22.29,2025-08-12 10:55:17
ENVIRO,HUM,63.46,2025-08-12 10:55:17
ENVIRO,PRES,1007.05,2025-08-12 10:55:17
ENVIRO,LLUM,1.16,2025-08-12 10:55:17
SCD30,TEMP,24.11,2025-08-12 10:55:25
SCD30,HUM,71.46,2025-08-12 10:55:25
SCD30,CO2,1703.54,2025-08-12 10:55:25
DHT22,TEMP,24.05,2025-08-12 10:55:30
DHT22,HUM,71.5,2025-08-12 10:55:30
PMS5003,PM1,3.84,2025-08-12 10:55:33
PMS5003,PM25,7.0,2025-08-12 10:55:33
PMS5003,PM10,7.0,2025-08-12 10:55:33
PMS5003,UM03,814.09,2025-08-12 10:55:33
PMS5003,UM05,232.41,2025-08-12 10:55:33
PMS5003,UM1,42.41,2025-08-12 10:55:33
PMS5003,UM25,2.27,2025-08-12 10:55:33
PMS5003,UM5,0.0,2025-08-12 10:55:33
PMS5003,UM10,0.0,2025-08-12 10:55:33
ENVIRO,TEMP,22.1,2025-08-12 10:56:18
ENVIRO,HUM,63.47,2025-08-12 10:56:18
ENVIRO,PRES,1007.04,2025-08-12 10:56:18
ENVIRO,LLUM,1.16,2025-08-12 10:56:18
SCD30,TEMP,24.01,2025-08-12 10:56:26
SCD30,HUM,71.58,2025-08-12 10:56:26
SCD30,CO2,1691.33,2025-08-12 10:56:26
DHT22,TEMP,24.05,2025-08-12 10:56:32
DHT22,HUM,71.4,2025-08-12 10:56:32
PMS5003,PM1,3.66,2025-08-12 10:57:15
PMS5003,PM25,6.55,2025-08-12 10:57:15
PMS5003,PM10,6.93,2025-08-12 10:57:15
PMS5003,UM03,813.14,2025-08-12 10:57:15
PMS5003,UM05,213.95,2025-08-12 10:57:15
PMS5003,UM1,42.14,2025-08-12 10:57:15
PMS5003,UM25,2.0,2025-08-12 10:57:15
PMS5003,UM5,0.73,2025-08-12 10:57:15
PMS5003,UM10,0.0,2025-08-12 10:57:15
ENVIRO,TEMP,21.82,2025-08-12 10:57:19
ENVIRO,HUM,63.43,2025-08-12 10:57:19
ENVIRO,PRES,1007.04,2025-08-12 10:57:19
ENVIRO,LLUM,1.16,2025-08-12 10:57:19
SCD30,TEMP,24.03,2025-08-12 10:57:27
SCD30,HUM,71.43,2025-08-12 10:57:27
SCD30,CO2,1695.54,2025-08-12 10:57:27
DHT22,TEMP,23.95,2025-08-12 10:57:33
DHT22,HUM,71.4,2025-08-12 10:57:33
ENVIRO,TEMP,22.34,2025-08-12 10:58:20
ENVIRO,HUM,63.39,2025-08-12 10:58:20
ENVIRO,PRES,1007.02,2025-08-12 10:58:20
ENVIRO,LLUM,1.16,2025-08-12 10:58:20
SCD30,TEMP,24.14,2025-08-12 10:58:28
SCD30,HUM,71.35,2025-08-12 10:58:28
SCD30,CO2,1693.19,2025-08-12 10:58:28
DHT22,TEMP,23.95,2025-08-12 10:58:34
DHT22,HUM,71.6,2025-08-12 10:58:34
PMS5003,PM1,3.57,2025-08-12 10:58:57
PMS5003,PM25,6.14,2025-08-12 10:58:57
PMS5003,PM10,6.14,2025-08-12 10:58:57
PMS5003,UM03,821.59,2025-08-12 10:58:57
PMS5003,UM05,219.91,2025-08-12 10:58:57
PMS5003,UM1,29.68,2025-08-12 10:58:57
PMS5003,UM25,1.09,2025-08-12 10:58:57
PMS5003,UM5,0.0,2025-08-12 10:58:57
PMS5003,UM10,0.0,2025-08-12 10:58:57
ENVIRO,TEMP,22.34,2025-08-12 10:59:22
ENVIRO,HUM,63.33,2025-08-12 10:59:22
ENVIRO,PRES,1007.02,2025-08-12 10:59:22
ENVIRO,LLUM,1.16,2025-08-12 10:59:22
SCD30,TEMP,24.13,2025-08-12 10:59:29
SCD30,HUM,71.31,2025-08-12 10:59:29
SCD30,CO2,1687.42,2025-08-12 10:59:29
DHT22,TEMP,23.95,2025-08-12 10:59:35
DHT22,HUM,71.5,2025-08-12 10:59:35
ENVIRO,TEMP,21.96,2025-08-12 11:00:23
ENVIRO,HUM,63.26,2025-08-12 11:00:23
ENVIRO,PRES,1007.02,2025-08-12 11:00:23
ENVIRO,LLUM,1.16,2025-08-12 11:00:23
SCD30,TEMP,24.04,2025-08-12 11:00:30
SCD30,HUM,71.27,2025-08-12 11:00:30
SCD30,CO2,1685.75,2025-08-12 11:00:30
DHT22,TEMP,23.95,2025-08-12 11:00:37
DHT22,HUM,71.5,2025-08-12 11:00:37
PMS5003,PM1,4.89,2025-08-12 11:00:39
PMS5003,PM25,7.64,2025-08-12 11:00:39
PMS5003,PM10,8.07,2025-08-12 11:00:39
PMS5003,UM03,881.05,2025-08-12 11:00:39
PMS5003,UM05,262.55,2025-08-12 11:00:39
PMS5003,UM1,44.27,2025-08-12 11:00:39
PMS5003,UM25,1.68,2025-08-12 11:00:39
PMS5003,UM5,0.82,2025-08-12 11:00:39
PMS5003,UM10,0.0,2025-08-12 11:00:39
ENVIRO,TEMP,22.41,2025-08-12 11:01:24
ENVIRO,HUM,63.23,2025-08-12 11:01:24
ENVIRO,PRES,1007.03,2025-08-12 11:01:24
ENVIRO,LLUM,2.33,2025-08-12 11:01:24
SCD30,TEMP,24.07,2025-08-12 11:01:31
SCD30,HUM,71.11,2025-08-12 11:01:31
SCD30,CO2,1685.02,2025-08-12 11:01:31
DHT22,TEMP,23.95,2025-08-12 11:01:38
DHT22,HUM,71.3,2025-08-12 11:01:38
PMS5003,PM1,3.88,2025-08-12 11:02:20
PMS5003,PM25,7.4,2025-08-12 11:02:20
PMS5003,PM10,7.4,2025-08-12 11:02:20
PMS5003,UM03,758.65,2025-08-12 11:02:20
PMS5003,UM05,227.77,2025-08-12 11:02:20
PMS5003,UM1,45.77,2025-08-12 11:02:20
PMS5003,UM25,1.07,2025-08-12 11:02:20
PMS5003,UM5,0.0,2025-08-12 11:02:20
PMS5003,UM10,0.0,2025-08-12 11:02:20
ENVIRO,TEMP,21.98,2025-08-12 11:02:25
ENVIRO,HUM,63.18,2025-08-12 11:02:25
ENVIRO,PRES,1007.01,2025-08-12 11:02:25
ENVIRO,LLUM,2.33,2025-08-12 11:02:25
SCD30,TEMP,24.04,2025-08-12 11:02:32
SCD30,HUM,71.34,2025-08-12 11:02:32
SCD30,CO2,1679.99,2025-08-12 11:02:32
DHT22,TEMP,23.85,2025-08-12 11:02:39
DHT22,HUM,71.4,2025-08-12 11:02:39
ENVIRO,TEMP,21.99,2025-08-12 11:03:26
ENVIRO,HUM,63.1,2025-08-12 11:03:26
ENVIRO,PRES,1007.01,2025-08-12 11:03:26
ENVIRO,LLUM,1.16,2025-08-12 11:03:26
SCD30,TEMP,24.11,2025-08-12 11:03:33
SCD30,HUM,70.95,2025-08-12 11:03:33
SCD30,CO2,1679.53,2025-08-12 11:03:33
DHT22,TEMP,23.95,2025-08-12 11:03:41
DHT22,HUM,71.5,2025-08-12 11:03:41
PMS5003,PM1,4.41,2025-08-12 11:04:02
PMS5003,PM25,6.25,2025-08-12 11:04:02
PMS5003,PM10,6.25,2025-08-12 11:04:02
PMS5003,UM03,743.32,2025-08-12 11:04:02
PMS5003,UM05,226.5,2025-08-12 11:04:02
PMS5003,UM1,34.77,2025-08-12 11:04:02
PMS5003,UM25,0.0,2025-08-12 11:04:02
PMS5003,UM5,0.0,2025-08-12 11:04:02
PMS5003,UM10,0.0,2025-08-12 11:04:02
ENVIRO,TEMP,22.47,2025-08-12 11:04:27
ENVIRO,HUM,63.04,2025-08-12 11:04:27
ENVIRO,PRES,1007.0,2025-08-12 11:04:27
ENVIRO,LLUM,1.16,2025-08-12 11:04:27
SCD30,TEMP,24.14,2025-08-12 11:04:34
SCD30,HUM,70.63,2025-08-12 11:04:34
SCD30,CO2,1670.09,2025-08-12 11:04:34
DHT22,TEMP,23.95,2025-08-12 11:04:42
DHT22,HUM,71.4,2025-08-12 11:04:42
ENVIRO,TEMP,22.24,2025-08-12 11:05:28
ENVIRO,HUM,62.99,2025-08-12 11:05:28
ENVIRO,PRES,1007.0,2025-08-12 11:05:28
ENVIRO,LLUM,1.16,2025-08-12 11:05:28
SCD30,TEMP,24.15,2025-08-12 11:05:35
SCD30,HUM,70.65,2025-08-12 11:05:35
SCD30,CO2,1654.79,2025-08-12 11:05:35
DHT22,TEMP,23.85,2025-08-12 11:05:43
DHT22,HUM,71.4,2025-08-12 11:05:43
PMS5003,PM1,4.41,2025-08-12 11:05:43
PMS5003,PM25,7.09,2025-08-12 11:05:43
PMS5003,PM10,7.64,2025-08-12 11:05:43
PMS5003,UM03,880.36,2025-08-12 11:05:43
PMS5003,UM05,251.68,2025-08-12 11:05:43
PMS5003,UM1,42.91,2025-08-12 11:05:43
PMS5003,UM25,2.09,2025-08-12 11:05:43
PMS5003,UM5,0.45,2025-08-12 11:05:43
PMS5003,UM10,0.0,2025-08-12 11:05:43
ENVIRO,TEMP,22.27,2025-08-12 11:06:29
ENVIRO,HUM,62.93,2025-08-12 11:06:29
ENVIRO,PRES,1006.98,2025-08-12 11:06:29
ENVIRO,LLUM,1.16,2025-08-12 11:06:29
SCD30,TEMP,24.2,2025-08-12 11:06:36
SCD30,HUM,70.31,2025-08-12 11:06:36
SCD30,CO2,1645.61,2025-08-12 11:06:36
DHT22,TEMP,23.95,2025-08-12 11:06:44
DHT22,HUM,71.4,2025-08-12 11:06:44
PMS5003,PM1,2.05,2025-08-12 11:07:25
PMS5003,PM25,4.39,2025-08-12 11:07:25
PMS5003,PM10,4.39,2025-08-12 11:07:25
PMS5003,UM03,622.23,2025-08-12 11:07:25
PMS5003,UM05,166.73,2025-08-12 11:07:25
PMS5003,UM1,37.0,2025-08-12 11:07:25
PMS5003,UM25,0.0,2025-08-12 11:07:25
PMS5003,UM5,0.0,2025-08-12 11:07:25
PMS5003,UM10,0.0,2025-08-12 11:07:25
ENVIRO,TEMP,22.57,2025-08-12 11:07:30
ENVIRO,HUM,62.76,2025-08-12 11:07:30
ENVIRO,PRES,1006.97,2025-08-12 11:07:30
ENVIRO,LLUM,1.16,2025-08-12 11:07:30
SCD30,TEMP,24.18,2025-08-12 11:07:37
SCD30,HUM,70.24,2025-08-12 11:07:37
SCD30,CO2,1636.98,2025-08-12 11:07:37
ENVIRO,TEMP,22.25,2025-08-12 11:08:31
ENVIRO,HUM,62.91,2025-08-12 11:08:31
ENVIRO,PRES,1006.99,2025-08-12 11:08:31
ENVIRO,LLUM,2.33,2025-08-12 11:08:31
SCD30,TEMP,24.22,2025-08-12 11:08:38
SCD30,HUM,70.22,2025-08-12 11:08:38
SCD30,CO2,1636.66,2025-08-12 11:08:38
DHT22,TEMP,24.05,2025-08-12 11:08:47
DHT22,HUM,71.0,2025-08-12 11:08:47
PMS5003,PM1,3.23,2025-08-12 11:09:07
PMS5003,PM25,5.07,2025-08-12 11:09:07
PMS5003,PM10,5.07,2025-08-12 11:09:07
PMS5003,UM03,798.68,2025-08-12 11:09:07
PMS5003,UM05,213.91,2025-08-12 11:09:07
PMS5003,UM1,33.05,2025-08-12 11:09:07
PMS5003,UM25,0.45,2025-08-12 11:09:07
PMS5003,UM5,0.0,2025-08-12 11:09:07
PMS5003,UM10,0.0,2025-08-12 11:09:07
ENVIRO,TEMP,22.03,2025-08-12 11:09:32
ENVIRO,HUM,62.9,2025-08-12 11:09:32
ENVIRO,PRES,1007.04,2025-08-12 11:09:32
ENVIRO,LLUM,2.33,2025-08-12 11:09:32
SCD30,TEMP,24.29,2025-08-12 11:09:39
SCD30,HUM,70.15,2025-08-12 11:09:39
SCD30,CO2,1633.76,2025-08-12 11:09:39
DHT22,TEMP,24.05,2025-08-12 11:09:48
DHT22,HUM,71.1,2025-08-12 11:09:48
ENVIRO,TEMP,22.83,2025-08-12 11:10:33
ENVIRO,HUM,62.68,2025-08-12 11:10:33
ENVIRO,PRES,1007.0,2025-08-12 11:10:33
ENVIRO,LLUM,2.33,2025-08-12 11:10:33
SCD30,TEMP,24.26,2025-08-12 11:10:40
SCD30,HUM,70.03,2025-08-12 11:10:40
SCD30,CO2,1627.37,2025-08-12 11:10:40
PMS5003,PM1,3.55,2025-08-12 11:10:48
PMS5003,PM25,6.32,2025-08-12 11:10:48
PMS5003,PM10,6.32,2025-08-12 11:10:48
PMS5003,UM03,738.0,2025-08-12 11:10:48
PMS5003,UM05,206.32,2025-08-12 11:10:48
PMS5003,UM1,38.09,2025-08-12 11:10:48
PMS5003,UM25,0.82,2025-08-12 11:10:48
PMS5003,UM5,0.0,2025-08-12 11:10:48
PMS5003,UM10,0.0,2025-08-12 11:10:48
DHT22,TEMP,24.05,2025-08-12 11:10:50
DHT22,HUM,70.9,2025-08-12 11:10:50
ENVIRO,TEMP,22.84,2025-08-12 11:11:34
ENVIRO,HUM,62.65,2025-08-12 11:11:34
ENVIRO,PRES,1007.03,2025-08-12 11:11:34
ENVIRO,LLUM,2.33,2025-08-12 11:11:34
SCD30,TEMP,24.31,2025-08-12 11:11:41
SCD30,HUM,69.72,2025-08-12 11:11:41
SCD30,CO2,1623.14,2025-08-12 11:11:41
DHT22,TEMP,24.05,2025-08-12 11:11:51
DHT22,HUM,70.9,2025-08-12 11:11:51
PMS5003,PM1,3.77,2025-08-12 11:12:30
PMS5003,PM25,6.55,2025-08-12 11:12:30
PMS5003,PM10,6.55,2025-08-12 11:12:30
PMS5003,UM03,813.68,2025-08-12 11:12:30
PMS5003,UM05,221.5,2025-08-12 11:12:30
PMS5003,UM1,36.18,2025-08-12 11:12:30
PMS5003,UM25,1.09,2025-08-12 11:12:30
PMS5003,UM5,0.0,2025-08-12 11:12:30
PMS5003,UM10,0.0,2025-08-12 11:12:30
ENVIRO,TEMP,22.28,2025-08-12 11:12:35
ENVIRO,HUM,62.53,2025-08-12 11:12:35
ENVIRO,PRES,1007.04,2025-08-12 11:12:35
ENVIRO,LLUM,2.33,2025-08-12 11:12:35
SCD30,TEMP,24.26,2025-08-12 11:12:42
SCD30,HUM,69.63,2025-08-12 11:12:42
SCD30,CO2,1615.28,2025-08-12 11:12:42
DHT22,TEMP,24.05,2025-08-12 11:12:52
DHT22,HUM,70.8,2025-08-12 11:12:52
ENVIRO,TEMP,22.43,2025-08-12 11:13:36
ENVIRO,HUM,62.59,2025-08-12 11:13:36
ENVIRO,PRES,1007.02,2025-08-12 11:13:36
ENVIRO,LLUM,2.33,2025-08-12 11:13:36
SCD30,TEMP,24.41,2025-08-12 11:13:43
SCD30,HUM,69.62,2025-08-12 11:13:43
SCD30,CO2,1619.46,2025-08-12 11:13:43
DHT22,TEMP,24.05,2025-08-12 11:13:53
DHT22,HUM,70.9,2025-08-12 11:13:53
PMS5003,PM1,4.64,2025-08-12 11:14:12
PMS5003,PM25,6.66,2025-08-12 11:14:12
PMS5003,PM10,6.66,2025-08-12 11:14:12
PMS5003,UM03,860.18,2025-08-12 11:14:12
PMS5003,UM05,244.91,2025-08-12 11:14:12
PMS5003,UM1,39.14,2025-08-12 11:14:12
PMS5003,UM25,0.91,2025-08-12 11:14:12
PMS5003,UM5,0.0,2025-08-12 11:14:12
PMS5003,UM10,0.0,2025-08-12 11:14:12
ENVIRO,TEMP,22.52,2025-08-12 11:14:37
ENVIRO,HUM,62.5,2025-08-12 11:14:37
ENVIRO,PRES,1007.04,2025-08-12 11:14:37
ENVIRO,LLUM,2.33,2025-08-12 11:14:37
SCD30,TEMP,24.34,2025-08-12 11:14:44
SCD30,HUM,69.54,2025-08-12 11:14:44
SCD30,CO2,1619.81,2025-08-12 11:14:44
DHT22,TEMP,24.05,2025-08-12 11:14:55
DHT22,HUM,70.7,2025-08-12 11:14:55
ENVIRO,TEMP,22.04,2025-08-12 11:15:38
ENVIRO,HUM,62.44,2025-08-12 11:15:38
ENVIRO,PRES,1007.05,2025-08-12 11:15:38
ENVIRO,LLUM,2.33,2025-08-12 11:15:38
SCD30,TEMP,24.24,2025-08-12 11:15:45
SCD30,HUM,69.5,2025-08-12 11:15:45
SCD30,CO2,1613.94,2025-08-12 11:15:45
PMS5003,PM1,3.77,2025-08-12 11:15:53
PMS5003,PM25,6.25,2025-08-12 11:15:53
PMS5003,PM10,6.25,2025-08-12 11:15:53
PMS5003,UM03,754.91,2025-08-12 11:15:53
PMS5003,UM05,207.32,2025-08-12 11:15:53
PMS5003,UM1,38.14,2025-08-12 11:15:53
PMS5003,UM25,0.86,2025-08-12 11:15:53
PMS5003,UM5,0.0,2025-08-12 11:15:53
PMS5003,UM10,0.0,2025-08-12 11:15:53
DHT22,TEMP,24.05,2025-08-12 11:15:56
DHT22,HUM,70.6,2025-08-12 11:15:56
ENVIRO,TEMP,21.86,2025-08-12 11:16:39
ENVIRO,HUM,62.39,2025-08-12 11:16:39
ENVIRO,PRES,1007.03,2025-08-12 11:16:39
ENVIRO,LLUM,2.33,2025-08-12 11:16:39
SCD30,TEMP,24.26,2025-08-12 11:16:46
SCD30,HUM,69.39,2025-08-12 11:16:46
SCD30,CO2,1613.8,2025-08-12 11:16:46
DHT22,TEMP,24.05,2025-08-12 11:16:57
DHT22,HUM,70.7,2025-08-12 11:16:57
PMS5003,PM1,3.2,2025-08-12 11:17:35
PMS5003,PM25,5.98,2025-08-12 11:17:35
PMS5003,PM10,6.25,2025-08-12 11:17:35
PMS5003,UM03,772.5,2025-08-12 11:17:35
PMS5003,UM05,206.59,2025-08-12 11:17:35
PMS5003,UM1,34.77,2025-08-12 11:17:35
PMS5003,UM25,0.55,2025-08-12 11:17:35
PMS5003,UM5,0.27,2025-08-12 11:17:35
PMS5003,UM10,0.0,2025-08-12 11:17:35
ENVIRO,TEMP,22.21,2025-08-12 11:17:40
ENVIRO,HUM,62.44,2025-08-12 11:17:40
ENVIRO,PRES,1007.03,2025-08-12 11:17:40
ENVIRO,LLUM,2.33,2025-08-12 11:17:40
SCD30,TEMP,24.35,2025-08-12 11:17:47
SCD30,HUM,69.42,2025-08-12 11:17:47
SCD30,CO2,1612.32,2025-08-12 11:17:47
DHT22,TEMP,24.05,2025-08-12 11:17:58
DHT22,HUM,70.6,2025-08-12 11:17:58
ENVIRO,TEMP,22.28,2025-08-12 11:18:41
ENVIRO,HUM,62.35,2025-08-12 11:18:41
ENVIRO,PRES,1007.03,2025-08-12 11:18:41
ENVIRO,LLUM,2.33,2025-08-12 11:18:41
SCD30,TEMP,24.36,2025-08-12 11:18:48
SCD30,HUM,69.12,2025-08-12 11:18:48
SCD30,CO2,1613.96,2025-08-12 11:18:48
DHT22,TEMP,24.15,2025-08-12 11:19:00
DHT22,HUM,70.5,2025-08-12 11:19:00
PMS5003,PM1,4.36,2025-08-12 11:19:17
